alarm_id,category,code,description,message,reaction,remedy,system
10770,NCK,10770,"The type of a corner (inside or outside corner) depends not only on the programmed path but also on the tool orientation. For this purpose, the programmed path is projected in the plane perpendicularly to the actual tool orientation and the corner type is determined there. If a change in orientation is programmed (in one or several blocks) between two traversing blocks, resulting in the type of corner at the end of the first traversing block being different from that at the start point of the s",Channel %1 block %2 change of corner type due to change of orientation,Correction block is reorganized. Local alarm reaction. Interface signals are set. Alarm display. NC Stop on alarm at block end.,Modify part program. NCK alarms 01/2008,Siemens 840D
10771,NCK,10771,This error occurs when more blocks must be buffered than memory space is available. This error can only occur when the software has been incorrectly configured.,Channel %1 block %2 overflow of local block buffer due to orientation,Correction block is reorganized. Local alarm reaction. Interface signals are set. Alarm display.,Increase size of local buffer area.,Siemens 840D
10772,NCK,10772,"In face milling, no intermediate blocks with pure orientation change are allowed between the activation block and the first correction block or between the last correction block and the deactivation block (3D tool radius compensation).",Channel %1 block %2 illegal orientation change when activating or,Correction block is reorganized. Local alarm reaction. Interface signals are set. Alarm display. NC Stop on alarm at block end.,Modify part program.,Siemens 840D
10773,NCK,10773,"On inside corners, the path of the traversing blocks concerned is reduced but the orientation change originally programmed in the block is retained and is now carried out in synchronism with the shortened path. Because of the ensuing changed relationship between path tangent, surface normal and tool orientation, singular points or points with impermissible side angle can occur in 3D face milling. This is not allowed.",Channel %1 illegal tool orientation in block %2 at inside corner with,Correction block is reorganized. Local alarm reaction. Interface signals are set. Alarm display. NC Stop on alarm at block end.,Modify part program.,Siemens 840D
10774,NCK,10774,"This alarm occurs when illegal tool dimensions are programmed for face milling, e.g. negative tool radius, rounding radius zero or negative for tool types that require a rounding radius, taper angle zero or negative for tapered tools.",Channel %1 illegal tool dimensions with face cutting in block %2,Correction block is reorganized. Local alarm reaction. Interface signals are set. Alarm display. NC Stop on alarm at block end.,Modify part program.,Siemens 840D
10775,NCK,10775,"This alarm occurs when a tool change has been programmed while 3D tool radius compensation is active with the result that the tool type changes or, if the tool type remains unchanged, at least one relevant tool dimension has changed as compared with the deselected tool. Depending on the tool type, relevant tool dimensions can be the tool diameter, the rounding radius or the taper angle. Changes to the tool length are allowed.",Channel %1 illegal tool change with face cutting in block %2,Correction block is reorganized. Local alarm reaction. Interface signals are set. Alarm display. NC Stop on alarm at block end.,Modify part program.,Siemens 840D
10776,NCK,10776,"This alarm occurs when an axis that is required for tool radius compensation is not a geometry axis. With CUT2DF, the axis can be a positioning axis perpendicular to the machining plane; with all other types of compensation (CUT2DF, CUT3DC, CUT3DF, CUT3DFF), all geometry axes must be operated as such.",Channel %1 block%2 axis %3 must be geometry axis if tool radius,Correction block is reorganized. Local alarm reaction. Interface signals are set. Alarm display. NC Stop on alarm at block end.,"Modify part program. On selection of G41/42, the axes involved must be known as GEOAX in the channel. It is possible by programming GEOAX() or G91 G0 X0 Y0 in the block prior to G41/42.",Siemens 840D
10777,NCK,10777,The maximum permissible number of blocks with active compensation suppression with tool radius compensation is limited by the machine data CUTCOM_MAXNUM_SUPPR_BLOCKS.,Channel %1 block %2 tool radius compensation: too many blocks with,"Correction block is reorganized. Local alarm reaction. Interface signals are set. Alarm display. NC Stop on alarm at block end. NCK alarms 01/2008 Overview of Alarms 2-115 © Siemens AG, 2008. All Rights Reserved SINUMERIK 840D sl, 840Di sl, SINAMICS, Diagnostics Manual (DAsl), 01/2008","- Modify part program. - Modify machine data. - Check whether SBL2 is activated. With SBL2, a block is generated from each part program line which can lead to exceeding the maximum permissible number of empty blocks between two traversing blocks.",Siemens 840D
10778,NCK,10778,"If a preprocessing stop is detected with active tool radius compensation (either programmed by the user or generated internally) and the setting data $SC_STOP_CUTCOM_STOPRE is set, then this warning is issued because in this situation machine movements which were not intended by the user can occur (termination of radius compensation and new approach).",Channel %1 block %2 preprocessing stop with active tool radius,Alarm display. NC Stop on alarm at block end.,- Continue machining with CANCEL and Start. - Modify part program. - Set setting data $SC_STOP_CUTCOM_STOPRE to FALSE.,Siemens 840D
10779,NCK,10779,"If a preprocessing stop is detected with active tool radius compensation (either programmed by the user or generated internally) and the setting data $SC_STOP_CUTCOM_STOPRE is set, then this warning is issued because in this situation machine movements which were not intended by the user can occur (termination of radius compensation and new approach). To continue machining, activate the CANCEL key and perform a restart.",Channel %1 block %2 preprocessing stop with active tool radius,Correction block is reorganized. Local alarm reaction. Interface signals are set. Alarm display. NC Stop on alarm at block end.,- Continue machining with CANCEL and Start. - Modify part program. - Set setting data $SC_STOP_CUTCOM_STOPRE to FALSE.,Siemens 840D
10780,NCK,10780,"A tool change on which the edge offset (difference between edge center and edge reference point) changes, is only permissible in straight and polynomial blocks. It is impermissible in circular blocks, involute blocks and in blocks including rational polynomials with maximum permissible numerator and denominator degrees.",Channel %1 block %2 impermissible change of a turning or grinding tool,Correction block is reorganized. Local alarm reaction. Interface signals are set. Alarm display. NC Stop on alarm at block end.,- Continue machining with CANCEL and Start. - Modify part program. - Set setting data $SC_STOP_CUTCOM_STOPRE to FALSE.,Siemens 840D
